   41,8.04011244674449343517e-02,    4.80111508910930691525e-15,    7.8125000000e-03,  grd,    9
   42,8.03353472288414194313e-02,    4.80445482911561052378e-15,    7.8125000000e-03,  grd,    9
   43,8.02971189147221181548e-02,    3.60859610422955526617e-15,    7.8125000000e-03,  grd,    9
   44,8.02916180190318684584e-02,    8.53116904296677838141e-15,    7.8125000000e-03,  grd,    9
   45,7.92329123263170592706e-02,    3.32020742105668631991e-15,    3.9062500000e-03,  grd,   10
   46,7.84825239909741484423e-02,    4.78042870451079234126e-15,    6.2500000000e-02,  grd,    6
   47,7.84602152428152815888e-02,    5.46106853712596798853e-15,    7.8125000000e-03,  grd,    9
   48,7.75645918672412809647e-02,    3.19221054689255438165e-15,    3.9062500000e-03,  grd,   10
   49,7.73345770084201550310e-02,    2.80496352948703085254e-15,    1.2500000000e-01,  grd,    5
   50,7.48653657564460062179e-02,    5.83965786812430363683e-15,    3.9062500000e-03,  grd,   10
   51,7.46314755594932738303e-02,    4.49852194439174724408e-15,    3.1250000000e-02,  grd,    7
   52,7.45651090519505038712e-02,    4.57010525913909369974e-15,    7.8125000000e-03,  grd,    9
   53,7.45187205887770931501e-02,    3.17387090239009735295e-15,    7.8125000000e-03,  grd,    9
   54,7.44953801373161028643e-02,    4.95906923759416324650e-15,    7.8125000000e-03,  grd,    9
   55,7.37589776636213279026e-02,    5.57473211377546559452e-15,    3.9062500000e-03,  grd,   10
   56,7.35003185814377263396e-02,    2.96206937153854672584e-15,    1.2500000000e-01,  grd,    5
   57,7.14589049231070527757e-02,    2.48603083134506517116e-15,    3.9062500000e-03,  grd,   10
   58,7.12509409038744739862e-02,    2.90922105457316647023e-15,    3.1250000000e-02,  grd,    7
   59,7.11919963903050595500e-02,    4.31884938357460138467e-15,    7.8125000000e-03,  grd,    9
   60,7.11500966358477870966e-02,    5.05830630606545981927e-15,    7.8125000000e-03,  grd,    9
   61,7.11276052587382079384e-02,    2.22933080370880561641e-15,    7.8125000000e-03,  grd,    9
   62,7.05128269906269422584e-02,    2.02823828385349866153e-15,    3.9062500000e-03,  grd,   10
   63,7.02567512978207603380e-02,    5.28626642282720615457e-15,    1.2500000000e-01,  grd,    5
   64,6.85446981910704800089e-02,    1.12334178924484722033e-15,    3.9062500000e-03,  grd,   10
   65,6.83623612901931299035e-02,    2.41563363284539476551e-15,    3.1250000000e-02,  grd,    7
   66,6.83103973065878194992e-02,    4.39640170738649977335e-15,    7.8125000000e-03,  grd,    9
   67,6.82732103159449099650e-02,    1.59795749912227242772e-15,    7.8125000000e-03,  grd,    9
   68,6.82525790384887892648e-02,    2.81344135326149450314e-15,    7.8125000000e-03,  grd,    9
   69,6.77330765713571036901e-02,    3.23062002515515515489e-15,    3.9062500000e-03,  grd,   10
   70,6.74964556684162914069e-02,    2.86827777929863298223e-15,    1.2500000000e-01,  grd,    5
   71,6.60438769313462237243e-02,    1.28062859229489431302e-15,    3.9062500000e-03,  grd,   10
   72,6.58855700567323038230e-02,    6.53887180997866462600e-15,    3.1250000000e-02,  grd,    7
   73,6.58399350552717338436e-02,    5.76187555116060339613e-15,    7.8125000000e-03,  grd,    9
   74,6.58072943719474057200e-02,    4.97237322207974834352e-15,    7.8125000000e-03,  grd,    9
   75,6.57889300150919925647e-02,    2.83494222227090085654e-15,    7.8125000000e-03,  grd,    9
   76,6.53455876615978148436e-02,    5.13323643121291980737e-15,    3.9062500000e-03,  grd,   10
   77,6.51357969557032762120e-02,    5.48100879710531959093e-15,    1.2500000000e-01,  grd,    5
   78,6.38915474015872147939e-02,    3.76687945018772551172e-15,    3.9062500000e-03,  grd,   10
   79,6.37549838795140461079e-02,    2.91196454578516002322e-15,    3.1250000000e-02,  grd,    7
   80,6.37149272306783698294e-02,    3.90710183834866996146e-15,    7.8125000000e-03,  grd,    9
   81,6.36864484781595602270e-02,    2.62440578047258877126e-15,    7.8125000000e-03,  grd,    9
   82,6.36703978509682022580e-02,    1.45497636626132773868e-15,    7.8125000000e-03,  grd,    9
   83,6.32889442278376374018e-02,    1.63221772095202923143e-15,    3.9062500000e-03,  grd,   10
   84,6.31077499404862490850e-02,    2.47580924318654252063e-15,    1.2500000000e-01,  grd,    5
   85,6.20333977507829953391e-02,    5.29255198990572246560e-15,    3.9062500000e-03,  grd,   10
   86,6.19160500108772299255e-02,    1.59661057049687688001e-15,    3.1250000000e-02,  grd,    7
   87,6.18808074587290091184e-02,    5.37648132948696658528e-15,    7.8125000000e-03,  grd,    9
   88,6.18560108889867690807e-02,    6.91164061920097335821e-15,    7.8125000000e-03,  grd,    9
   89,6.18421267569502983164e-02,    3.01199257963421327315e-15,    7.8125000000e-03,  grd,    9
   90,6.15116466739862519097e-02,    3.82186065219042378929e-15,    3.9062500000e-03,  grd,   10
   91,6.13577649827558371798e-02,    4.86794307296862579163e-15,    1.2500000000e-01,  grd,    5
   92,6.04237709915766071922e-02,    3.52111504830770207494e-15,    3.9062500000e-03,  grd,   10
   93,6.03231444625804275050e-02,    2.17245762684701904140e-15,    3.1250000000e-02,  grd,    7
   94,6.02919889343324771902e-02,    3.62380990797045339904e-15,    7.8125000000e-03,  grd,    9
   95,6.02703739487540773867e-02,    1.94337293643089007163e-15,    7.8125000000e-03,  grd,    9
   96,6.02584177610241550349e-02,    4.00276878647787290562e-15,    7.8125000000e-03,  grd,    9
   97,5.99703917456026816546e-02,    4.21870081601436029586e-15,    3.9062500000e-03,  grd,   10
   98,5.98410658622200233858e-02,    2.99488359127079379003e-15,    1.2500000000e-01,  grd,    5
   99,5.90242777722557246389e-02,    2.31835586386142485061e-15,    3.9062500000e-03,  grd,   10
  100,5.89380588892012280411e-02,    3.89892290814736107741e-15,    3.1250000000e-02,  grd,    7
  101,5.89103259380072130647e-02,    3.22755764599984250404e-15,    7.8125000000e-03,  grd,    9
  102,5.88914124320914569855e-02,    3.84466778422904842443e-15,    7.8125000000e-03,  grd,    9
  103,5.88811144833371186147e-02,    3.27602951262466545991e-15,    7.8125000000e-03,  grd,    9
  104,5.86287782516733413374e-02,    5.27748479434677568407e-15,    3.9062500000e-03,  grd,   10
  105,5.85207035423950111541e-02,    3.35459296388589983359e-15,    1.2500000000e-01,  grd,    5
  106,5.78026682058210630744e-02,    1.57846067643115016435e-15,    3.9062500000e-03,  grd,   10
  107,5.77287924601802629465e-02,    2.51020249299517941883e-15,    3.1250000000e-02,  grd,    7
  108,5.77038895168690904591e-02,    3.14170326877468242691e-15,    7.8125000000e-03,  grd,    9
  109,5.76872381634050829247e-02,    3.84923067389589401612e-15,    7.8125000000e-03,  grd,    9
  110,5.76783309213798889292e-02,    3.79783410398992797815e-15,    7.8125000000e-03,  grd,    9
  111,5.74562357448605981469e-02,    3.08349899536360521564e-15,    3.9062500000e-03,  grd,   10
  112,5.73660784562893266703e-02,    5.74039139618001356785e-15,    1.2500000000e-01,  grd,    5
  113,5.67318736167216342015e-02,    1.35547292780306633779e-15,    3.9062500000e-03,  grd,   10
  114,5.66685464318290380015e-02,    2.96286517346639133429e-15,    3.1250000000e-02,  grd,    7
  115,5.66459526249329312075e-02,    1.87101202584947582965e-15,    7.8125000000e-03,  grd,    9
  116,5.66311726143494675867e-02,    2.29565701258189131451e-15,    7.8125000000e-03,  grd,    9
  117,5.66234077376547226268e-02,    1.84926133136099426225e-15,    7.8125000000e-03,  grd,    9
  118,5.64271105500052660986e-02,    2.20292170972087182118e-15,    3.9062500000e-03,  grd,   10
  119,5.63517795719373978947e-02,    2.35504640797426606970e-15,    1.2500000000e-01,  grd,    5
  120,5.57891854860450148168e-02,    2.96558524386436274688e-15,    3.9062500000e-03,  grd,   10
  121,5.57348770227579712322e-02,    1.65703999475332142291e-15,    3.1250000000e-02,  grd,    7
  122,5.57141378899689704296e-02,    3.70960334073222656918e-15,    7.8125000000e-03,  grd,    9
  123,5.57008875080000909197e-02,    3.06370624515617683398e-15,    7.8125000000e-03,  grd,    9
  124,5.56940432160007922735e-02,    2.69247725805850407585e-15,    7.8125000000e-03,  grd,    9
  125,5.55198828848482428544e-02,    1.74611535668929308060e-15,    3.9062500000e-03,  grd,   10
  126,5.54566558004261356274e-02,    6.12560479446134122759e-15,    1.2500000000e-01,  grd
 1053,  127,4.59100663915771589618e-02,    9.16468320262086992880e-16,    5.0000000000e-01,  new
 1053,  128,2.30656402988716688340e-02,    4.36092605232211932618e-16,    1.0000000000e+00,  new
 1053,  129,1.50082184475958807512e-03,    1.14163157025966962820e-16,    1.0000000000e+00,  new
 1053,  130,2.49628377449837548705e-05,    1.15997544350790096609e-17,    1.0000000000e+00,  new
 1053,  131,6.73125853934134077687e-09,    1.76754136056003816718e-19,    1.0000000000e+00,  new
 1053,  132,1.59771585361619413659e-14,    7.16704792282142030947e-23,    1.0000000000e+00,  new
 1053,
